Species	midT	logNe	minSE	medSE	meanSE	maxSE	medPredLogNe	meanPredLogNe
Axis_porcinus	62500	4.60467312495916	6.35319033977671e-09	0.15337768931022	0.318510035545759	3.89647505234939	4.91124326368302	4.91428900340814
Axis_porcinus	87500	4.9124196951453	6.26918607634512e-08	0.0840065770196888	0.11595939692514	1.1117905337689	5.20173220247826	5.2002177689964
Babyrousa_celebensis_dnaZoo	12500	3.56877833025826	0.86644522159314	2.45473365436524	2.48755185589829	5.10453884861807	5.13553729507332	5.13661517048064
Babyrousa_celebensis_dnaZoo	37500	4.87016215030388	1.57862623801762e-05	0.364642273190587	0.408968047367562	1.97345263177482	5.47401831944001	5.47374860144255
Babyrousa_celebensis_dnaZoo	62500	5.38297776376099	2.21143072036006e-10	0.0154152347383708	0.0343866209085354	0.496521102892628	5.39049858456552	5.39175525488686
Babyrousa_celebensis_dnaZoo	87500	5.50893656837077	4.19669674425835e-11	0.0126076304442199	0.0285820531146973	0.404699327673285	5.47732389669716	5.47645901101777
Beatragus_hunteri	12500	3.21302185845944	2.64125553834191e-05	0.447435962279413	0.509008375905923	2.2974140436934	3.88192840059854	3.88909327953776
Beatragus_hunteri	37500	3.60571903684707	2.44828177522198e-11	0.0243378110417422	0.0508509240094369	0.673906621306165	3.73742609920439	3.73782906498072
Beatragus_hunteri	62500	3.57975913809359	3.38778890775404e-09	0.0411380961267734	0.0684584640737426	0.873566191750006	3.77789190964685	3.77632641428526
Beatragus_hunteri	87500	3.59434736963767	1.09102711171845e-09	0.0174715714824128	0.0374214982417489	0.530306599915194	3.69349478912939	3.69716885266049
Bison_bison_dnaZoo	12500	3.74911635049564	0.000284386807075654	0.577679147066077	0.6233723469352	2.3296909670063	4.5091684180869	4.51300741698928
Bison_bison_dnaZoo	37500	4.47199276177589	1.40353135782999e-10	0.079787410437704	0.157343862981354	1.81919670462086	4.21978364986429	4.22171500475845
Bison_bison_dnaZoo	62500	4.47773265337745	3.04264306844364e-09	0.0453025081790899	0.0947956979341242	1.03669597281857	4.29436033748671	4.29066455438915
Bison_bison_dnaZoo	87500	4.37296957326383	3.82607047485689e-09	0.0191794891372168	0.0403520988104132	0.586710481197929	4.28462439442689	4.28589754893478
Bison_bonasus	12500	3.34850216760458	0.664187968869141	2.26059019684148	2.29710928259721	4.74377211859262	4.85202808914232	4.85340351131477
Bison_bonasus	37500	4.20878977919427	4.53747369842933e-08	0.321935948344926	0.376270980159309	2.19802259502651	4.77618377541386	4.77497010512159
Bison_bonasus	62500	4.89413063317705	3.00606709277747e-10	0.0237629826092865	0.0496978125802469	0.59986484050712	4.79327989118251	4.79377753028617
Bison_bonasus	87500	4.86007165527509	1.31282646536462e-08	0.0172941222491016	0.0367237026820411	0.537474248229816	4.76945273498337	4.76960674166923
Bos_gaurus	12500	3.64472206718026	0.515350281574089	1.87443408017025	1.91600011351997	4.09092155511942	5.01382180064336	5.01546321611421
Bos_gaurus	37500	3.93479987488917	5.94214370543854e-10	0.482334046710887	0.565975400205689	3.04337298485577	4.62930260792311	4.62923661989799
Bos_gaurus	62500	4.21806118214136	3.61784246662196e-08	0.247804148764028	0.304038670021	1.63838930557051	4.71586048707196	4.71920514468032
Bos_gaurus	87500	4.54345511056869	2.19352116074159e-09	0.0319014568254332	0.0598056291280089	0.814402209436054	4.71200908962059	4.71281331236316
Bos_grunniens	12500	3.70900186470775	0.0416300457564078	0.757496284088659	0.785426153338708	2.23935207755896	4.57934448389989	4.57773291271673
Bos_grunniens	37500	4.4523461694537	4.43803069453882e-09	0.0429700029371267	0.0887056392609769	1.15556736064729	4.62563634674085	4.62436284694364
Bos_grunniens	62500	4.80567671168935	8.19916851893132e-13	0.042667523699077	0.0805336706137929	1.04111137181529	4.61082051077419	4.61031026244037
Bos_grunniens	87500	4.66062446024489	9.77677741870523e-09	0.0129714499276701	0.0285344229079655	0.358511976121921	4.68335457165004	4.68475318294325
Bos_indicus	12500	3.65825348113345	0.690765620857308	2.13035464936765	2.16246425333069	4.20119653180967	5.11782692887751	5.11913365433889
Bos_indicus	37500	4.25609614848715	0.144153720856374	1.12814587349201	1.15763877163394	3.28557213989842	5.31823826396936	5.31589093302379
Bos_indicus	62500	4.70447831242204	1.28982876568806e-05	0.321053875467948	0.351002437768705	1.40292305009951	5.27109447444747	5.27174866800488
Bos_indicus	87500	5.03508309430795	1.50649431107686e-10	0.043506048254173	0.0677744151219812	0.568227607780675	5.24042124094727	5.23953600222892
Bos_javanicus	12500	3.7169421338705	0.0540710186810394	0.70739907340342	0.734229215807807	2.19159887932096	4.55801232704902	4.55696826864356
Bos_javanicus	37500	4.31964914707577	6.51550788955279e-09	0.0840742166213498	0.121180840695725	0.98072720072125	4.60896199014125	4.6078984223575
Bos_javanicus	62500	4.74305030753134	7.53729159925698e-09	0.0290409899286659	0.0553597175018511	0.722836705676605	4.58990019478876	4.59064699542046
Bos_javanicus	87500	4.82314800043937	2.23519492335935e-13	0.02326103123065	0.0454197987139651	0.608048255508157	4.69292569731198	4.69397820587605
Bos_mutus	12500	3.95747093410651	0.00114322054010886	0.376046269119809	0.40218910422763	1.58566603136515	4.57069704975246	4.56971746212373
Bos_mutus	37500	4.44307763900084	8.80046946167435e-09	0.0477786675933932	0.0844888423777602	1.00218714083478	4.65580578019258	4.6600188814155
Bos_mutus	62500	4.91864485812273	7.18306984845325e-09	0.0759147661832339	0.108538592314736	0.72798089530378	4.6432302171416	4.64066155784204
Bos_mutus	87500	4.68953267337073	5.72746884616518e-11	0.0130293940850534	0.0288952108322252	0.491598486817002	4.66031474042544	4.65896610861347
Bos_taurus	12500	3.56267374579136	0.0299675043467542	0.911405734767699	0.939501083120652	2.6222015885449	4.5173494668425	4.51736198335672
Bos_taurus	37500	4.5368130694552	1.51227394129252e-09	0.0408783415718605	0.0723897961808665	0.966981031391043	4.34572618620561	4.34908741377115
Bos_taurus	62500	4.5574578252415	5.41129935494885e-12	0.0318637786094206	0.0582769660407737	0.582484600439319	4.38930863447482	4.38929412250426
Bos_taurus	87500	4.42958889788654	1.18288076074376e-09	0.01294641814474	0.0280649259883154	0.49579819528765	4.40171507348294	4.40123527257355
Bubalus_bubalis	12500	3.63308379983415	0.503364846276042	1.77564533408543	1.80329870123567	3.49783741254412	4.96561722524481	4.96628903732381
Bubalus_bubalis	37500	4.14179659452225	0.200669896285217	1.12786779657918	1.17067792121583	3.31371096508571	5.20380779811997	5.20723192221305
Bubalus_bubalis	62500	4.68950707576895	3.54571768223542e-07	0.211897738184548	0.239659620255134	1.24620004340217	5.14983058978114	5.14840512732088
Bubalus_bubalis	87500	5.14544973248231	1.20895411292537e-09	0.015231708251723	0.032307466015013	0.55508053454036	5.22041719024392	5.22021476740751
Budorcas_taxicolor	12500	3.2940803156062	0.234322629514512	1.49864486234867	1.53825077364196	3.62177094841906	4.51827182934328	4.51888568324223
Budorcas_taxicolor	37500	4.23362855080726	1.93682483377823e-07	0.157009731254743	0.246968208684832	2.48326293603592	3.84058339962796	3.83652388172182
Budorcas_taxicolor	62500	4.46385258315673	2.98961709265694e-09	0.226614111061203	0.28268016307594	1.89580367687019	3.98781255541147	3.98632872510524
Budorcas_taxicolor	87500	4.46216315246693	5.24166113386205e-09	0.0561061323297182	0.0854294707447549	0.744200097567373	4.22660928021962	4.22691193072558
Camelus_bactrianus	12500	3.62852836730839	0.0605523365968237	1.04366382957864	1.08046892788523	2.83179562193862	4.65012703051803	4.64979504789604
Camelus_bactrianus	37500	4.33964412270348	2.08838728842756e-09	0.0707656853135066	0.135318904280394	1.83062425719741	4.57898034207659	4.57815842020373
Camelus_bactrianus	62500	4.57477636095176	6.06859065956369e-10	0.0230359364984115	0.0494234098896167	0.851145594089486	4.59259505646643	4.59551086745121
Camelus_bactrianus	87500	4.59898304778493	4.87472994839569e-10	0.0146488078605351	0.0316244246419094	0.421348702630445	4.59220322438897	4.59295740380283
Camelus_dromedarius	12500	3.67658311584024	2.48829624752119e-07	0.7462178892973	0.805441459655136	3.45257182758807	4.54042215531486	4.54052307004727
Camelus_dromedarius	37500	4.39421098640639	1.48220024739983e-09	0.130782840404554	0.279150879029362	4.21314728715545	4.18843220724386	4.18860795850712
Camelus_dromedarius	62500	4.30071732866643	1.62081478781024e-09	0.0599952274266424	0.132228873415344	1.89203972003649	4.26636336817152	4.26715630062937
Camelus_dromedarius	87500	4.30454501456692	2.46351685923552e-09	0.0158368800221919	0.0351657124008714	0.446301227364233	4.34419849672707	4.34357575919437
Camelus_ferus	12500	3.59096096114013	2.19281472982428e-06	0.837592439673667	0.939761218302415	4.08463533365318	4.50616172564893	4.50810307228172
Camelus_ferus	37500	4.72483921062909	8.04269860986241e-11	0.163044939893266	0.35827004115868	7.14806982295747	4.60693530638189	4.61212010544712
Camelus_ferus	62500	4.72304546289373	8.51380107119642e-09	0.0911578733436387	0.192912950436387	2.46808110457256	4.58723706230883	4.59178831480835
Camelus_ferus	87500	4.68921318712188	1.41514069385609e-12	0.0318921413765487	0.0639892095630243	0.928821590068551	4.53491839790857	4.53439127406268
Capra_aegagrus	12500	4.15888025702552	1.28947161942925e-07	0.291881314741493	0.319887813265684	1.14193419955884	4.69914067036012	4.69945381794911
Capra_aegagrus	37500	4.54232912717966	9.93598133381109e-09	0.0848011561404014	0.118265848779882	0.877046371074482	4.8330981279647	4.83300664267107
Capra_aegagrus	62500	4.56738683159804	6.55875622323326e-08	0.0560149391646845	0.0849271100305659	0.903850421891007	4.80304306943151	4.80350726560502
Capra_aegagrus	87500	4.5916274256391	4.72897795992946e-10	0.0300534604183455	0.0536629355338411	0.657484835579729	4.75670431472645	4.75675637123594
Capra_ibex	12500	4.01960165791913	0.0264375587027332	0.665004318526034	0.696554460658214	2.18241483196975	4.83507962623974	4.83516551391242
Capra_ibex	37500	4.37929137064276	7.90631274937871e-08	0.36808521667026	0.415358782902359	2.11871686345501	4.98599163972777	4.98651641608349
Capra_ibex	62500	4.67059550342947	1.06073580551683e-09	0.0803741778305466	0.112394424400722	0.77735636034352	4.95387478859216	4.95020704582925
Capra_ibex	87500	4.83459133688893	1.91622883188027e-11	0.0196480501716708	0.0423741738561084	0.655803250720092	4.94886719775854	4.95017745473574
Capra_sibirica	12500	4.00836982234259	0.0251053347669704	0.694293544824647	0.726250417371819	2.42797582575328	4.84161261090651	4.84195420222761
Capra_sibirica	37500	4.35497609133614	4.06509416873969e-05	0.417953540306991	0.456113032262092	2.01473758177128	5.00146934422589	4.9991973183407
Capra_sibirica	62500	4.68449237693396	3.076626076008e-08	0.0786462001073029	0.110301547425762	0.787797627647707	4.9642511424861	4.96329938855021
Capra_sibirica	87500	4.85435768806513	4.89384642162459e-12	0.0181276965884747	0.0386202506065232	0.570692057853646	4.95556066613615	4.95456930647167
Catagonus_wagneri	12500	3.97941533374664	1.91576430413573e-09	0.188322658695992	0.219662562214533	1.02416493595017	4.41337690291996	4.41397128458135
Catagonus_wagneri	37500	4.4473299626222	2.79710606839024e-09	0.0250244962799514	0.0549306918332148	1.05526550730922	4.51376848141829	4.51121343728707
Catagonus_wagneri	62500	4.66391462602498	1.27597136977885e-10	0.0371589255050269	0.068604698551858	0.866396424204053	4.48712448978578	4.48785204759365
Catagonus_wagneri	87500	4.62509558225384	7.07026580129357e-10	0.0209547365534417	0.0422391609557515	0.647875971215909	4.50750313575856	4.50829457552379
Ceratotherium_simum_cottoni	12500	2.9287377264626	0.713510135428457	2.33611934260646	2.3671036321103	4.76824946798991	4.45717461892372	4.45762495643696
Ceratotherium_simum_cottoni	37500	3.43428083247786	0.0742841729291825	0.964577623179825	1.00637243657098	3.18274254389371	4.41640995941352	4.41751152267378
Ceratotherium_simum_cottoni	62500	3.78543332890439	0.00101554864854001	0.418146740790911	0.451137388459297	1.72727536722278	4.43207599745434	4.43312784931569
Ceratotherium_simum_cottoni	87500	3.96588029748647	2.21450309187344e-08	0.126648830271634	0.155237101381152	1.05148219675873	4.32175784418527	4.32289016691945
Ceratotherium_simum_simum	12500	2.96589555458587	0.387427188125974	1.94060709253387	1.9712515792786	4.29122582909262	4.35895229800396	4.35993803112662
Ceratotherium_simum_simum	37500	3.55813505534811	2.69325085600164e-11	0.0578325555122457	0.0964213165228662	0.955261388696214	3.79473797623922	3.79631107135535
Ceratotherium_simum_simum	62500	3.95510662702238	3.20818635371309e-11	0.0155076375562398	0.0328623770768569	0.405817912465782	3.92558822393019	3.92488777107261
Ceratotherium_simum_simum	87500	4.10314641362858	3.24067243487931e-09	0.022909759822642	0.0458422005761548	0.680929490110105	3.97069524141388	3.97092655739499
Cervus_canadensis	12500	3.6406407079343	0.194322703435949	1.33324478146316	1.37445821626564	3.37183651734914	4.79530289941798	4.79730423811303
Cervus_canadensis	37500	3.9576752643504	0.000651215315525482	0.863777630973405	0.94350613509968	3.94097540812104	4.88707164304839	4.88899434108357
Cervus_canadensis	62500	4.69807608849827	3.40892173715197e-08	0.0393696856139787	0.0774472853540299	0.929593036911206	4.86503050738006	4.8638738953015
Cervus_canadensis	87500	4.84637305643743	2.60204323971506e-09	0.0156378509811013	0.033699579545663	0.590584822335656	4.90964959377369	4.90809151497311
Cervus_elaphus_hippelaphus	12500	4.38468005543343	3.53346667788325e-08	0.115152991233852	0.142899965983193	0.974301318668836	4.72402204341029	4.72280723507033
Cervus_elaphus_hippelaphus	37500	4.95478375938684	2.81050952132464e-08	0.300514474291971	0.346206773665467	1.84113554601742	4.40659175525043	4.41032529007061
Cervus_elaphus_hippelaphus	62500	5.172217029629	0.000524894094428043	0.487134497344431	0.524377269305752	1.8162099570279	4.47426682527606	4.47372350372263
Cervus_elaphus_hippelaphus	87500	5.17600859317076	5.539804809715e-08	0.20306601927989	0.23149091142838	1.02589043113412	4.72538012173137	4.72562005027215
Cervus_hanglu_yarkandensis	12500	3.64820918211612	0.268945425944502	1.37322186020619	1.39793823871251	3.88903497138612	4.82005467499637	4.81900838458209
Cervus_hanglu_yarkandensis	37500	4.16446415131442	0.00205583614057441	0.668921539619538	0.705698891138852	2.19862089971609	4.98234038845454	4.98209321690272
Cervus_hanglu_yarkandensis	62500	4.67182243001134	2.92535492910128e-08	0.076490666543295	0.106127886093027	0.881102754421814	4.94770547534521	4.94610878595436
Cervus_hanglu_yarkandensis	87500	4.78240127422102	1.26640379969598e-10	0.0232643161514592	0.0456403863147004	0.483833974579769	4.91720533910357	4.91544500593788
Cervus_nippon	12500	3.9512164465264	0.0342851524871436	0.709308363820643	0.735078937049219	2.03560886060542	4.7934209126553	4.79233426712197
Cervus_nippon	37500	5.05656042881681	1.39119949674044e-10	0.0420576734122881	0.0800575942279045	0.799976458399377	4.86109020090928	4.85755849543034
Cervus_nippon	62500	5.18639328087457	1.94054163490063e-09	0.119480853373104	0.15249523150068	0.885206521865164	4.84073325517793	4.84027633518596
Cervus_nippon	87500	5.07815851474144	7.67524450725959e-11	0.0171492381771416	0.0368870545264676	0.475630548989276	4.98807463953413	4.98730415467768
Connochaetes_taurinus	12500	4.72197202539868	1.86429062694303e-09	0.0200747610786484	0.041054481570374	0.57837865546455	4.8399528078743	4.83999465826066
Connochaetes_taurinus	37500	4.42241770697471	5.13347212979765e-06	0.361396805838279	0.40199290534514	1.68823094021615	5.02358058186945	5.02519480291649
Connochaetes_taurinus	62500	4.4480334391997	2.28454336840485e-06	0.288501458369138	0.318781222481638	1.3974649440998	4.98515675562205	4.98474642607377
Connochaetes_taurinus	87500	4.68296644501087	2.33716852030948e-08	0.078729757052186	0.108764564104782	0.974469967927555	4.96333577811208	4.96587418869826
Crocuta_crocuta_dnaZoo	12500	3.74717948423682	0.0121869376856998	0.683072756106069	0.721034151874126	2.52377093760523	4.57366164107265	4.57401508372877
Crocuta_crocuta_dnaZoo	37500	4.58716540247228	6.27951661558938e-11	0.0403396938382184	0.0871477348431176	1.26029161577771	4.57573706631558	4.57213153790049
Crocuta_crocuta_dnaZoo	62500	4.67167578624838	1.04685775547522e-10	0.0301385566645484	0.0654451143675091	0.850097321684798	4.56913331205642	4.56827349365284
Crocuta_crocuta_dnaZoo	87500	4.61226332754848	1.26920102962026e-11	0.0135927093465193	0.0298422276114283	0.533139637236403	4.59821507368193	4.59977400886554
Dicerorhinus_sumatrensis_sumatrensis	12500	3.02593345050471	0.732736162472888	2.08533780900657	2.10822970080805	4.22317811180115	4.47000332714168	4.46802488828303
Dicerorhinus_sumatrensis_sumatrensis	37500	3.52502273022617	0.0167749613083112	0.700860700701903	0.7371871314834	2.27381890381632	4.36219696547851	4.36229628467061
Dicerorhinus_sumatrensis_sumatrensis	62500	3.78866891151519	2.76744039142498e-05	0.360188198392564	0.389637754804963	1.56191991038125	4.38882572220026	4.38870587260532
Dicerorhinus_sumatrensis_sumatrensis	87500	3.98002343610927	4.77945874613969e-10	0.091344763291599	0.119460086120996	0.944995342146936	4.28200684912989	4.284770137487
Diceros_bicornis	12500	3.49890692539567	0.00926775138229594	1.1781899261797	1.23277804457768	4.5313810722895	4.58435150070432	4.58463304034315
Diceros_bicornis	37500	3.82150482553883	2.13522664069554e-07	0.403457076725149	0.508866849139585	3.63108826976363	4.45668752012596	4.45676370947553
Diceros_bicornis	62500	3.81412206100675	2.46804762723965e-06	0.446366982929096	0.505771806162538	2.73807084349265	4.482229075536	4.48188435970831
Diceros_bicornis	87500	3.92673693732228	3.02965963869998e-07	0.288853568366776	0.321224773549108	1.4238176240206	4.46418792866407	4.46521981686417
Diceros_bicornis_minor	12500	3.0199585789035	0.431041058113113	1.73084448093219	1.76070287741169	3.84113080179169	4.33557420598818	4.33519197564377
Diceros_bicornis_minor	37500	3.70978535759124	1.91442854227012e-08	0.176712837373908	0.211691907801518	1.5140982451527	4.13015761624288	4.12997352221931
Diceros_bicornis_minor	62500	3.71010095624729	3.8589072183592e-06	0.22271944958982	0.251634486108624	1.3876175997041	4.18203257162117	4.18204582889709
Diceros_bicornis_minor	87500	3.85079548100306	3.11128945921371e-09	0.0571226002551549	0.0843058263155612	0.726296925575718	4.08854006999865	4.08828792603025
Elaphurus_davidianus	12500	3.18405512915657	0.53102184830897	2.17371717831039	2.22398297626952	5.14986302874862	4.6584082680992	4.66078329612542
Elaphurus_davidianus	37500	4.29686311536659	5.2181066697494e-08	0.327643595361272	0.432576354957548	3.43135738857886	4.86866656510956	4.86628739717402
Elaphurus_davidianus	62500	4.6957179448888	3.09727276084093e-11	0.0375925143289329	0.0777875641535787	0.854719658887426	4.81577830553561	4.81641891794153
Elaphurus_davidianus	87500	4.90526404889013	5.33004766394583e-10	0.0138857442973581	0.0313310141972788	0.387463310519681	4.88321736686071	4.88081293030147
Elephas_maximus	12500	3.35359914479225	3.20302125795101e-07	0.147584900106322	0.175339976129661	0.882166544123163	3.73776694669191	3.73923354636423
Elephas_maximus	37500	3.59178558222703	2.55474611429442e-09	0.026981082883392	0.0555677577168227	0.966420290780128	3.44932235867271	3.44803871369872
Elephas_maximus	62500	3.37817620129556	1.46823343106871e-12	0.0233827892330195	0.0473304927723043	0.67429311027981	3.51679790344788	3.5163054903956
Elephas_maximus	87500	3.30889701310265	2.41342829006093e-10	0.0204177238312607	0.0417702200486392	0.596948923405175	3.42816690072187	3.4314519348266
Equus_asinus	12500	3.63120155499169	5.41126398048303e-06	0.700402585845239	0.781424917964459	4.27984308906488	4.46810213565127	4.47095760412706
Equus_asinus	37500	4.40915213279504	7.21904637204167e-10	0.145586899391041	0.322507089330591	4.8914026713812	4.42932475775241	4.4203127108435
Equus_asinus	62500	4.68820997833601	2.97144089067209e-09	0.112192996475989	0.239993549970543	2.89853796450345	4.43239771343154	4.42901106905064
Equus_asinus	87500	4.63284231821982	3.73729128167538e-09	0.0184566346474197	0.0395654324639519	0.668850217944964	4.5629929467057	4.56396814431409
Equus_asinus_somalicus	12500	3.36179999855902	0.0115139795667058	0.832176731788887	0.87531961856444	2.8393852333304	4.27403721096762	4.27489713516855
Equus_asinus_somalicus	37500	4.47797182714652	2.61191867313837e-09	0.0883585327430921	0.168053881751975	2.01451130223445	4.74117233412187	4.73602283061907
Equus_asinus_somalicus	62500	4.38238102732205	1.41333717787059e-13	0.0727585653581546	0.127520717334746	1.77837424172923	4.6430135819063	4.64097827011997
Equus_asinus_somalicus	87500	4.22599049099821	7.62638638427337e-11	0.0207855153796163	0.0437823566260934	0.633953292094157	4.33511057945337	4.334842843786
Equus_caballus	12500	3.42991328165916	0.247914315443572	1.21056647734391	1.23786723253942	2.9440697730419	4.53017074119981	4.53007114114104
Equus_caballus	37500	4.67939358531555	5.84600049824236e-08	0.190049638027932	0.230766333151914	1.47295839957867	5.11534041369697	5.11653501089864
Equus_caballus	62500	5.15815473227858	2.36553019156367e-10	0.0357746194495166	0.0647227616636289	0.721737506161226	4.97637046750024	4.97565703465651
Equus_caballus	87500	4.95195364515705	2.14290347734051e-11	0.0228961722672054	0.0462078904164545	0.603662681975755	5.08633497107982	5.08716655796923
Equus_grevyi	12500	3.57260259479634	0.00223103452172433	0.562350617187902	0.602423107034977	2.4751925946729	4.32250299676496	4.32262983387027
Equus_grevyi	37500	4.6321001293506	8.98947582794465e-09	0.105954384722453	0.186956091775879	2.54915146666292	4.31933151884253	4.31698599180366
Equus_grevyi	62500	4.58628429075905	1.38265065504255e-10	0.0771026910237396	0.128265622803846	1.5707148983947	4.31477542046573	4.31585086787045
Equus_grevyi	87500	4.4366180799539	7.72618667181664e-11	0.016616151619499	0.0354368047218234	0.574072140865592	4.371322646421	4.37037021490828
